name	delta.rank.x	pval.x	level.x	nseqs.x	term.x	p.adj.x	delta.rank.y	pval.y	level.y	nseqs.y	term.y	p.adj.y
regulation of planar cell polarity pathway involved in neural tube closure	2545	0.000153926763012007	3	13	GO:2000167	0.00324026990253536	3463	0.00014888485326789	6	14	GO:2000167	0.00196923481705108
regulation of protein binding	895	0.00155919908211822	2	74	GO:0043393	0.0181906559580459	882	0.0130656192924662	4	93	GO:0043393	0.0655410176656156
regulation of protein metabolic process	376	4.82747090220121e-05	2	753	GO:0032268;GO:0051246	0.00128658742852243	430	0.000196962001264314	2	952	GO:0032268;GO:0051246	0.00245188726573885
regulation of protein serine/threonine kinase activity	863	5.85758471290113e-06	6	165	GO:0071900	0.00023966596607011	1352	5.07319733637431e-09	6	222	GO:0071900	2.41941495506527e-07
regulation of Ras protein signal transduction	778	0.00632562000474026	3	73	GO:0046578	0.0510442392049179	1847	4.26502237506197e-07	6	88	GO:0046578	1.26678647034735e-05
regulation of Rho GTPase activity	778	0.00880554764316885	2	67	GO:0032319;GO:0032321	0.064895581228426	1367	0.00035884404421396	2	80	GO:0032319;GO:0032321	0.00399686162404102
regulation of Rho protein signal transduction	999	0.00844177635864228	6	41	GO:0035023	0.0630420573826628	2502	4.03946554900193e-07	7	48	GO:0035023	1.2104097653912e-05
regulation of sequence-specific DNA binding transcription factor activity	834	0.000314641511842744	2	111	GO:0051090	0.00550622645724802	1330	6.25960823452397e-06	5	136	GO:0051090	0.000135000213261772
regulation of small GTPase mediated signal transduction	930	0.000147336648376383	2	99	GO:0051056	0.00316608061232854	1750	1.36593310592632e-08	5	124	GO:0051056	5.85449303375509e-07
regulation of smooth muscle contraction	1533	0.00304080057697021	2	22	GO:0006940	0.029758158881979	2880	2.73324339695332e-06	2	31	GO:0006940	6.56366109367655e-05
regulation of stress-activated protein kinase signaling cascade	1035	0.000130068905482457	3	81	GO:0032872;GO:0070302;GO:0046328	0.00284097872501156	1529	9.18073233606758e-06	2	99	GO:0032872;GO:0070302;GO:0046328	0.000179687628265461
regulation of striated muscle contraction	1686	0.00709504986176147	2	15	GO:0006942;GO:0055117	0.0550513883321542	1988	0.00926189321747393	3	20	GO:0006942;GO:0055117	0.0517441686287288
regulation of synaptic transmission	630	0.00937011223261016	2	101	GO:0050804	0.0674870695474164	953	0.000982632790666285	3	141	GO:0050804	0.0090167876129974
regulation of system process	980	2.74125731129687e-05	2	109	GO:0044057	0.000788450741516575	1567	3.16273801014669e-09	2	169	GO:0044057	1.62258043975101e-07
regulation of tissue remodeling	1820	0.00364202560939418	2	15	GO:0034103	0.0340195639719939	2682	0.000623450694323731	4	19	GO:0034103	0.00622715059286181
regulation of transcription from RNA polymerase II promoter	708	1.64266500633434e-09	7	450	GO:0006357	2.37436335863534e-07	866	3.72193578730766e-09	5	568	GO:0006357	1.88096635460056e-07
regulation of transmembrane transport	1448	3.99244864175404e-10	2	111	GO:0034762;GO:0034765	6.82239017899734e-08	2168	1.69675092226166e-16	4	171	GO:0034762;GO:0034765	3.40005516854243e-14
regulation of transport	636	1.02517129732606e-07	2	433	GO:0051049	8.27256282981168e-06	912	1.9908441128904e-10	4	598	GO:0051049	1.24833299374942e-08
regulation of tumor necrosis factor production	2968	2.07731270108487e-07	3	18	GO:0032680	1.4368079515837e-05	2410	0.000112902040414834	5	30	GO:0032680;GO:0032720	0.00159952430478924
regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	-2606	0.000364501633292987	4	11	GO:0051439;GO:0051437	0.00605072711266358	-3295	0.000187891245794824	4	15	GO:0051352;GO:0051436;GO:0051439;GO:0051444;GO:0051437	0.00238277063019204
regulation of vasculature development	1218	0.000118978048420863	2	59	GO:0045765;GO:1901342	0.00265870177432775	1682	7.73707312343067e-06	3	83	GO:0045765;GO:1901342	0.000157817648168291
regulation of vasodilation	1568	0.00482568676603964	2	19	GO:0042312	0.0419719163333687	2622	0.000171534799480184	5	24	GO:0042312	0.00220159919354759
regulation of Wnt signaling pathway	669	0.00370100413476477	2	112	GO:0030111	0.0342683682603575	1244	3.61034797539661e-05	2	130	GO:0030111	0.000596323816814289
respiratory tube development	1547	0.00222937719912331	3	23	GO:0030323;GO:0090073	0.0241654506099001	2452	0.000581418591440572	2	23	GO:0030323	0.00584179035791625
response to abiotic stimulus	593	1.58876722437106e-06	2	404	GO:0009628	7.69228131132988e-05	775	1.3241869270847e-07	2	567	GO:0009628	4.43930389614732e-06
response to alcohol	841	0.00201154006649108	4	80	GO:0097305	0.0222187220272114	742	0.0214329252318337	2	113	GO:0097305	0.0946178420273649
response to alkaloid	886	0.0144048162258612	2	45	GO:0043279	0.0909695459481017	1021	0.0119754103042386	3	71	GO:0043279	0.061371345846811
response to chemical	372	9.7446680148178e-06	2	932	GO:0042221;GO:0010033	0.00034948469855612	347	0.000699412820215757	2	1247	GO:0010033;GO:0042221	0.00686438205579871
response to endogenous stimulus	369	0.00193571218919488	2	437	GO:0009719	0.0214627630137829	343	0.0164529763289034	2	600	GO:0009719	0.0767352311978883
response to ethanol	1345	0.00240175430759189	2	30	GO:0045471	0.0256822095250436	1295	0.0153033837889727	2	41	GO:0045471	0.0731882168212734
response to external stimulus	500	1.31482530887279e-05	2	472	GO:0009605	0.000449360884973583	586	1.39365484139376e-05	2	680	GO:0009605	0.000257864223658977
response to fibroblast growth factor	1155	6.14651293972166e-06	2	91	GO:0008543;GO:0044344;GO:0071774	0.000244597535477965	1070	0.000380013216899225	3	130	GO:0008543;GO:0044344;GO:0071774	0.00416415777482452
response to growth factor	564	0.00165558163436281	3	187	GO:0071363;GO:0070848	0.0190851771739046	704	0.00122936864927039	3	251	GO:0070848;GO:0071363	0.0108969692314909
response to mechanical stimulus	1292	9.97205708982528e-08	2	101	GO:0009612	8.27256282981168e-06	1997	7.09739551019834e-12	2	139	GO:0009612	6.0079452993829e-10
response to nicotine	1813	0.000457260862544941	4	22	GO:0035094	0.00721925437876659	2424	4.64575530836105e-05	2	33	GO:0035094	0.000731652440656303
response to pain	1568	0.012251235499579	4	15	GO:0048265	0.0823838868663819	2528	0.000216966076137201	3	25	GO:0048265	0.00265215571769156
response to superoxide	-2172	0.00718583689415184	3	9	GO:0000303;GO:0019430;GO:0071451	0.0554030025083896	-3828	0.000772728139854319	3	9	GO:0000303;GO:0019430;GO:0071451	0.00745429481922144
rhythmic process	1100	4.80506012134579e-05	1	81	GO:0048511	0.00128658742852243	1189	0.000229287454262319	1	113	GO:0048511	0.00275307560330572
RNA processing	-306	0.0153368143664305	2	386	GO:0006396	0.0947945653925119	-818	2.25126606497469e-07	2	487	GO:0006396	7.12409990280776e-06
RNA-dependent DNA replication	1024	3.20299137918631e-07	4	149	GO:0006278	1.93847707427838e-05	1223	2.00162611198288e-14	2	475	GO:0006278	2.60673308275924e-12
second-messenger-mediated signaling	947	0.0148709301007553	3	39	GO:0019932	0.0927039741259531	1777	0.000239692195341515	4	50	GO:0019932	0.00284771148570656
sensory perception	823	5.25327135078003e-06	5	184	GO:0007600	0.000218010761057371	1340	1.47999698222994e-10	2	273	GO:0007600	9.45522600345392e-09
sensory perception of light stimulus	679	0.00784989051230048	3	91	GO:0007601;GO:0050953	0.0596961569063688	1208	4.6675530591299e-05	2	134	GO:0007601;GO:0050953	0.000731682160102493
sensory perception of mechanical stimulus	1307	1.97900244590634e-05	3	63	GO:0007605;GO:0050954	0.000605158116353465	2059	9.93865838490471e-09	2	91	GO:0007605;GO:0050954	4.37042821964771e-07
single organism signaling	1054	2.36815116719438e-08	2	168	GO:0007267;GO:0044700;GO:0023052	2.14983723146865e-06	1785	5.79344233939859e-17	3	262	GO:0007267;GO:0044700;GO:0023052	1.40118541151454e-14
single-organism behavior	748	0.000322662465003194	2	138	GO:0044708	0.00561278120260047	1112	6.77913422659845e-06	2	194	GO:0044708	0.00014346342807039
single-organism biosynthetic process	-538	1.08519602317848e-06	2	513	GO:0044711	5.53069201286576e-05	-1085	1.83658992758254e-16	2	714	GO:0044711	3.45482971933027e-14
single-organism carbohydrate catabolic process	-975	0.00497266026143534	2	49	GO:0044724	0.0428652167936785	-2281	9.87907042285699e-08	3	64	GO:0044724	3.48443046372852e-06
single-organism carbohydrate metabolic process	-742	2.643765871252e-07	3	293	GO:0044723	1.7066977457749e-05	-1157	3.81701498153981e-11	2	394	GO:0044723	2.63763525050894e-09
single-organism catabolic process	-485	5.66167712350689e-07	2	679	GO:0044712	3.04577260070139e-05	-713	1.50721667991569e-09	2	906	GO:0044712	8.23134786805569e-08
skeletal system morphogenesis	1018	0.00494421688838182	4	45	GO:0048705	0.0427468751808012	1328	0.00149493337409766	2	67	GO:0048705	0.0127824353653906
small molecule biosynthetic process	-600	0.000240482748777703	3	226	GO:0046394;GO:0016053;GO:0044283	0.00453637912467031	-1377	1.74698764762128e-12	3	314	GO:0046394;GO:0016053;GO:0044283	1.66005076055662e-10
small molecule catabolic process	-1013	5.45785077082956e-07	4	146	GO:0046395;GO:0016054;GO:0044282	3.01323116519336e-05	-1341	1.24543292962124e-07	4	184	GO:0046395;GO:0016054;GO:0044282	4.21703589969752e-06
sodium ion transmembrane transport	1442	9.91526463094579e-05	3	43	GO:0035725	0.00232289062523367	1682	7.45903716002939e-05	3	65	GO:0035725	0.00111261232704227
specification of symmetry	1056	0.001906121491828	2	51	GO:0007368;GO:0009855;GO:0009799	0.0212156434243691	1628	0.000112498027988922	5	66	GO:0007368;GO:0009855;GO:0009799	0.00159952430478924
spindle checkpoint	-2282	0.0127403415386362	4	7	GO:0031577	0.0843068158763967	-3307	0.00367579332284221	3	9	GO:0071173;GO:0031577	0.0258220667866052
spliceosomal snRNP assembly	-1390	0.0103596843332327	4	20	GO:0000387	0.0734021536293683	-2029	0.00247484362266242	4	26	GO:0000387	0.0188310573176066
sulfur compound biosynthetic process	-811	0.00347033609522245	2	77	GO:0044272	0.0330425171181718	-1692	1.94577389333852e-06	2	93	GO:0044272	4.9167092558539e-05
sulfur compound metabolic process	-936	2.74831834550984e-06	2	150	GO:0006790	0.000120967648389486	-1678	3.77243662055935e-11	2	184	GO:0006790	2.63763525050894e-09
synaptic transmission	1380	6.65624987013797e-09	2	105	GO:0007268	7.43707918182723e-07	1948	1.79181189350617e-13	4	169	GO:0007268	1.95712099077803e-11
synaptic transmission, cholinergic	2414	0.0084059250588845	2	7	GO:0007271	0.0629361141651017	2419	0.0106819612921059	2	13	GO:0007271	0.0565142514610478
system development	450	0.00136810877953256	3	309	GO:0048731	0.0164071087268504	661	6.4611451313935e-05	2	442	GO:0048731	0.000972330551773262
system process	747	3.07249701771478e-09	2	388	GO:0003008	3.7190015985256e-07	1280	1.91097170417458e-18	2	574	GO:0003008	5.88231835485012e-16
T-helper 1 type immune response	2935	0.00301802738537984	2	6	GO:0042088	0.029758158881979	3908	0.00506841086303718	3	6	GO:0042088	0.032918034224764
tissue development	708	8.06794786266841e-05	3	186	GO:0009888	0.00195311571175431	1071	4.48828003599126e-07	2	265	GO:0009888	1.32150575668404e-05
tissue morphogenesis	806	8.93033817815259e-05	2	141	GO:0002009;GO:0048729	0.00210915710630352	1424	4.60763040954726e-09	3	201	GO:0002009;GO:0048729	2.22877665238957e-07
transcription from RNA polymerase I promoter	-1688	0.0158431496658412	6	12	GO:0006360	0.0962852505842441	-2414	0.00621792180061339	3	15	GO:0006360	0.0389166048371108
translational elongation	1795	0.00038845946349939	2	23	GO:0006414	0.00633974573857151	2506	0.00032788571809819	2	24	GO:0006414	0.00367622861417375
translational initiation	-1027	0.00209860439092464	3	53	GO:0006413	0.0230925975592276	-1970	1.39281749394232e-05	2	57	GO:0006413	0.000257864223658977
transmembrane transport	403	1.58583713931899e-05	3	740	GO:0006811;GO:0055085	0.000523506464741098	596	4.01182599542498e-08	2	1090	GO:0006811;GO:0055085	1.57430026137705e-06
tricarboxylic acid cycle	-1501	0.000468855572073185	2	32	GO:0006099	0.00736229965877082	-2250	3.97164010050933e-05	3	39	GO:0006099	0.000643220585252254
tRNA metabolic process	-683	0.0164877028634155	2	73	GO:0006399	0.0991651693959048	-1625	4.83429021970901e-06	3	93	GO:0006399	0.000108403355522746
tube development	1196	0.000157506032801415	3	59	GO:0035295	0.00329176277185691	1708	1.57834333642144e-05	2	75	GO:0035295	0.000285789868295347
tube morphogenesis	1107	0.000242894543163865	3	65	GO:0060562;GO:0035239	0.00455024556948995	1349	0.000221646027133007	2	88	GO:0035239;GO:0060562	0.00269936273935997
Wnt signaling pathway	779	0.000189888207231494	2	137	GO:0016055	0.00385751917487755	1169	7.34015806601013e-06	2	174	GO:0016055	0.000151547409826282
