AIPGENE10262	Transcription
AIPGENE23853	Amino acid transport and metabolism
AIPGENE23853	Carbohydrate transport and metabolism
AIPGENE25077	Cell wall/membrane/envelope biogenesis
AIPGENE14237	Posttranslational modification, protein turnover, chaperones
AIPGENE3127	Signal transduction mechanisms
AIPGENE284	Signal transduction mechanisms
AIPGENE4151	Posttranslational modification, protein turnover, chaperones
AIPGENE4151	Signal transduction mechanisms
AIPGENE5397	Posttranslational modification, protein turnover, chaperones
AIPGENE20916	Signal transduction mechanisms
AIPGENE11255	Carbohydrate transport and metabolism
AIPGENE7094	Replication, recombination and repair
AIPGENE7094	Signal transduction mechanisms
AIPGENE4411	Replication, recombination and repair
AIPGENE9429	Posttranslational modification, protein turnover, chaperones
AIPGENE19074	Translation, ribosomal structure and biogenesis
AIPGENE18554	RNA processing and modification
AIPGENE17799	Translation, ribosomal structure and biogenesis
AIPGENE7393	Signal transduction mechanisms
AIPGENE13249	Cytoskeleton
AIPGENE26428	Amino acid transport and metabolism
AIPGENE17628	Intracellular trafficking, secretion, and vesicular transport
AIPGENE9538	Transcription
AIPGENE2960	Inorganic ion transport and metabolism
AIPGENE24204	Signal transduction mechanisms
AIPGENE4250	Signal transduction mechanisms
AIPGENE26585	Signal transduction mechanisms
AIPGENE1493	Posttranslational modification, protein turnover, chaperones
AIPGENE6186	Inorganic ion transport and metabolism
AIPGENE10147	
AIPGENE8572	Signal transduction mechanisms
AIPGENE6412	Intracellular trafficking, secretion, and vesicular transport
AIPGENE10896	Replication, recombination and repair
AIPGENE22643	Inorganic ion transport and metabolism
AIPGENE24401	Carbohydrate transport and metabolism
AIPGENE3203	Intracellular trafficking, secretion, and vesicular transport
AIPGENE16518	Cytoskeleton
AIPGENE15274	Signal transduction mechanisms
AIPGENE25823	Lipid transport and metabolism
AIPGENE11527	Transcription
AIPGENE821	Inorganic ion transport and metabolism
AIPGENE696	Energy production and conversion
AIPGENE24061	Chromatin structure and dynamics
AIPGENE24061	Transcription
AIPGENE23932	Cytoskeleton
AIPGENE26625	Posttranslational modification, protein turnover, chaperones
AIPGENE19456	Carbohydrate transport and metabolism
AIPGENE26103	Posttranslational modification, protein turnover, chaperones
AIPGENE13450	Carbohydrate transport and metabolism
AIPGENE3050	Extracellular structures
AIPGENE13436	Intracellular trafficking, secretion, and vesicular transport
AIPGENE4565	Signal transduction mechanisms
AIPGENE24805	Amino acid transport and metabolism
AIPGENE15192	Signal transduction mechanisms
AIPGENE14604	Signal transduction mechanisms
AIPGENE19062	Inorganic ion transport and metabolism
AIPGENE16144	Transcription
AIPGENE17553	Signal transduction mechanisms
AIPGENE1225	Lipid transport and metabolism
AIPGENE1225	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE6203	Transcription
AIPGENE21819	
AIPGENE20696	Cytoskeleton
AIPGENE10517	RNA processing and modification
AIPGENE10517	Translation, ribosomal structure and biogenesis
AIPGENE3365	Cytoskeleton
AIPGENE20078	Transcription
AIPGENE12650	Cell wall/membrane/envelope biogenesis
AIPGENE15099	RNA processing and modification
AIPGENE28896	Energy production and conversion
AIPGENE16505	Cytoskeleton
AIPGENE655	RNA processing and modification
AIPGENE22773	Carbohydrate transport and metabolism
AIPGENE10687	RNA processing and modification
AIPGENE271	Energy production and conversion
AIPGENE271	Posttranslational modification, protein turnover, chaperones
AIPGENE9302	Amino acid transport and metabolism
AIPGENE9302	Lipid transport and metabolism
AIPGENE14645	Signal transduction mechanisms
AIPGENE23052	Inorganic ion transport and metabolism
AIPGENE23052	Signal transduction mechanisms
AIPGENE19774	Posttranslational modification, protein turnover, chaperones
AIPGENE4098	RNA processing and modification
AIPGENE840	Energy production and conversion
AIPGENE4693	Signal transduction mechanisms
AIPGENE10653	Carbohydrate transport and metabolism
AIPGENE17956	Posttranslational modification, protein turnover, chaperones
AIPGENE17617	Translation, ribosomal structure and biogenesis
AIPGENE4793	Replication, recombination and repair
AIPGENE16395	Carbohydrate transport and metabolism
AIPGENE16395	Cell wall/membrane/envelope biogenesis
AIPGENE14165	
AIPGENE15430	Posttranslational modification, protein turnover, chaperones
AIPGENE15430	Intracellular trafficking, secretion, and vesicular transport
AIPGENE25919	Posttranslational modification, protein turnover, chaperones
AIPGENE6213	Signal transduction mechanisms
AIPGENE23695	Lipid transport and metabolism
AIPGENE1795	Signal transduction mechanisms
AIPGENE7387	Replication, recombination and repair
AIPGENE11337	RNA processing and modification
AIPGENE9950	Signal transduction mechanisms
AIPGENE9950	Intracellular trafficking, secretion, and vesicular transport
AIPGENE15495	Carbohydrate transport and metabolism
AIPGENE12868	Translation, ribosomal structure and biogenesis
AIPGENE17668	Carbohydrate transport and metabolism
AIPGENE3273	Amino acid transport and metabolism
AIPGENE11070	
AIPGENE21041	Replication, recombination and repair
AIPGENE2825	Signal transduction mechanisms
AIPGENE3415	Amino acid transport and metabolism
AIPGENE19813	Posttranslational modification, protein turnover, chaperones
AIPGENE23958	Posttranslational modification, protein turnover, chaperones
AIPGENE24606	RNA processing and modification
AIPGENE20933	Cell wall/membrane/envelope biogenesis
AIPGENE15414	Signal transduction mechanisms
AIPGENE4195	Signal transduction mechanisms
AIPGENE4195	Intracellular trafficking, secretion, and vesicular transport
AIPGENE4738	Signal transduction mechanisms
AIPGENE6740	
AIPGENE23878	Posttranslational modification, protein turnover, chaperones
AIPGENE26107	Replication, recombination and repair
AIPGENE16922	Carbohydrate transport and metabolism
AIPGENE14581	Signal transduction mechanisms
AIPGENE2145	Posttranslational modification, protein turnover, chaperones
AIPGENE11803	Transcription
AIPGENE8355	RNA processing and modification
AIPGENE9685	Signal transduction mechanisms
AIPGENE9685	Cytoskeleton
AIPGENE22285	Posttranslational modification, protein turnover, chaperones
AIPGENE8984	
AIPGENE7795	Cell wall/membrane/envelope biogenesis
AIPGENE12905	Signal transduction mechanisms
AIPGENE7367	
AIPGENE15958	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE7266	
AIPGENE16542	Posttranslational modification, protein turnover, chaperones
AIPGENE25271	Signal transduction mechanisms
AIPGENE7582	Replication, recombination and repair
AIPGENE19667	Cell cycle control, cell division, chromosome partitioning
AIPGENE5439	Signal transduction mechanisms
AIPGENE19789	Intracellular trafficking, secretion, and vesicular transport
AIPGENE5741	Amino acid transport and metabolism
AIPGENE5741	Lipid transport and metabolism
AIPGENE22489	Posttranslational modification, protein turnover, chaperones
AIPGENE11013	Replication, recombination and repair
AIPGENE24665	Translation, ribosomal structure and biogenesis
AIPGENE27906	Posttranslational modification, protein turnover, chaperones
AIPGENE12432	Posttranslational modification, protein turnover, chaperones
AIPGENE20880	Replication, recombination and repair
AIPGENE1012	Carbohydrate transport and metabolism
AIPGENE22959	Intracellular trafficking, secretion, and vesicular transport
AIPGENE24482	Inorganic ion transport and metabolism
AIPGENE6701	
AIPGENE17697	Carbohydrate transport and metabolism
AIPGENE25910	Posttranslational modification, protein turnover, chaperones
AIPGENE16895	RNA processing and modification
AIPGENE2883	RNA processing and modification
AIPGENE19484	Signal transduction mechanisms
AIPGENE22062	Defense mechanisms
AIPGENE21320	Coenzyme transport and metabolism
AIPGENE21317	Carbohydrate transport and metabolism
AIPGENE25473	Extracellular structures
AIPGENE19473	RNA processing and modification
AIPGENE45	Carbohydrate transport and metabolism
AIPGENE45	Cell wall/membrane/envelope biogenesis
AIPGENE25369	Replication, recombination and repair
AIPGENE12039	Signal transduction mechanisms
AIPGENE12039	Intracellular trafficking, secretion, and vesicular transport
AIPGENE4172	Cytoskeleton
AIPGENE4426	Signal transduction mechanisms
AIPGENE24338	Amino acid transport and metabolism
AIPGENE24338	Nucleotide transport and metabolism
AIPGENE10442	Signal transduction mechanisms
AIPGENE19784	Chromatin structure and dynamics
AIPGENE19784	Cell cycle control, cell division, chromosome partitioning
AIPGENE15672	Energy production and conversion
AIPGENE10905	Intracellular trafficking, secretion, and vesicular transport
AIPGENE25177	Inorganic ion transport and metabolism
AIPGENE1733	
AIPGENE24039	Posttranslational modification, protein turnover, chaperones
AIPGENE2153	
AIPGENE23901	Nucleotide transport and metabolism
AIPGENE7773	Carbohydrate transport and metabolism
AIPGENE26283	RNA processing and modification
AIPGENE19514	Replication, recombination and repair
AIPGENE5931	Energy production and conversion
AIPGENE25659	Nucleotide transport and metabolism
AIPGENE20338	Intracellular trafficking, secretion, and vesicular transport
AIPGENE24810	Replication, recombination and repair
AIPGENE12805	Cell cycle control, cell division, chromosome partitioning
AIPGENE12805	Signal transduction mechanisms
AIPGENE15479	Cell cycle control, cell division, chromosome partitioning
AIPGENE25861	Energy production and conversion
AIPGENE28048	Amino acid transport and metabolism
AIPGENE11842	Carbohydrate transport and metabolism
AIPGENE5114	
AIPGENE8030	Replication, recombination and repair
AIPGENE4818	Translation, ribosomal structure and biogenesis
AIPGENE19537	Inorganic ion transport and metabolism
AIPGENE10881	Transcription
AIPGENE13924	Translation, ribosomal structure and biogenesis
AIPGENE27214	Chromatin structure and dynamics
AIPGENE27353	Signal transduction mechanisms
AIPGENE11302	Cytoskeleton
AIPGENE1261	Posttranslational modification, protein turnover, chaperones
AIPGENE11248	Posttranslational modification, protein turnover, chaperones
AIPGENE11548	Amino acid transport and metabolism
AIPGENE11548	Carbohydrate transport and metabolism
AIPGENE11548	Inorganic ion transport and metabolism
AIPGENE24965	
AIPGENE24103	Signal transduction mechanisms
AIPGENE23471	
AIPGENE25988	Inorganic ion transport and metabolism
AIPGENE2318	Signal transduction mechanisms
AIPGENE27461	Posttranslational modification, protein turnover, chaperones
AIPGENE23517	RNA processing and modification
AIPGENE22169	
AIPGENE18116	
AIPGENE12599	Amino acid transport and metabolism
AIPGENE12489	Cytoskeleton
AIPGENE18261	Carbohydrate transport and metabolism
AIPGENE20990	Posttranslational modification, protein turnover, chaperones
AIPGENE20990	Signal transduction mechanisms
AIPGENE20990	Intracellular trafficking, secretion, and vesicular transport
AIPGENE16945	Energy production and conversion
AIPGENE10590	Signal transduction mechanisms
AIPGENE10590	Cytoskeleton
AIPGENE9942	Signal transduction mechanisms
AIPGENE25832	Transcription
AIPGENE21577	
AIPGENE20997	RNA processing and modification
AIPGENE21924	
AIPGENE12713	Inorganic ion transport and metabolism
AIPGENE26530	
AIPGENE4079	Cell cycle control, cell division, chromosome partitioning
AIPGENE7909	Amino acid transport and metabolism
AIPGENE21329	Amino acid transport and metabolism
AIPGENE26580	Signal transduction mechanisms
AIPGENE7285	Lipid transport and metabolism
AIPGENE12480	Lipid transport and metabolism
AIPGENE8841	Inorganic ion transport and metabolism
AIPGENE19040	Posttranslational modification, protein turnover, chaperones
AIPGENE4531	
AIPGENE5568	Translation, ribosomal structure and biogenesis
AIPGENE3005	RNA processing and modification
AIPGENE18788	Carbohydrate transport and metabolism
AIPGENE9602	Signal transduction mechanisms
AIPGENE3933	Chromatin structure and dynamics
AIPGENE29239	Signal transduction mechanisms
AIPGENE21665	Transcription
AIPGENE25383	Translation, ribosomal structure and biogenesis
AIPGENE18605	Signal transduction mechanisms
AIPGENE2951	Translation, ribosomal structure and biogenesis
AIPGENE24498	Posttranslational modification, protein turnover, chaperones
AIPGENE29261	Signal transduction mechanisms
AIPGENE29261	Extracellular structures
AIPGENE6441	Carbohydrate transport and metabolism
AIPGENE1592	Signal transduction mechanisms
AIPGENE9715	Cytoskeleton
AIPGENE23478	Inorganic ion transport and metabolism
AIPGENE16440	RNA processing and modification
AIPGENE18449	Carbohydrate transport and metabolism
AIPGENE21593	RNA processing and modification
AIPGENE6570	Amino acid transport and metabolism
AIPGENE1209	Amino acid transport and metabolism
AIPGENE1209	Nucleotide transport and metabolism
AIPGENE6629	Transcription
AIPGENE20492	Lipid transport and metabolism
AIPGENE5727	Posttranslational modification, protein turnover, chaperones
AIPGENE15766	Posttranslational modification, protein turnover, chaperones
AIPGENE15162	Translation, ribosomal structure and biogenesis
AIPGENE14642	Cytoskeleton
AIPGENE17154	Transcription
AIPGENE17154	Signal transduction mechanisms
AIPGENE5413	
AIPGENE22804	
AIPGENE14689	Intracellular trafficking, secretion, and vesicular transport
AIPGENE1611	Signal transduction mechanisms
AIPGENE5109	
AIPGENE11499	Posttranslational modification, protein turnover, chaperones
AIPGENE11499	Signal transduction mechanisms
AIPGENE25689	Signal transduction mechanisms
AIPGENE25689	Intracellular trafficking, secretion, and vesicular transport
AIPGENE23882	Posttranslational modification, protein turnover, chaperones
AIPGENE23342	
AIPGENE27011	Transcription
AIPGENE19331	Cell cycle control, cell division, chromosome partitioning
AIPGENE22121	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE15971	Translation, ribosomal structure and biogenesis
AIPGENE13097	Posttranslational modification, protein turnover, chaperones
AIPGENE25627	Signal transduction mechanisms
AIPGENE24138	Replication, recombination and repair
AIPGENE6866	Signal transduction mechanisms
AIPGENE18428	Transcription
AIPGENE18428	Replication, recombination and repair
AIPGENE18428	Signal transduction mechanisms
AIPGENE16547	Signal transduction mechanisms
AIPGENE28857	Signal transduction mechanisms
AIPGENE8263	Cytoskeleton
AIPGENE2908	
AIPGENE27278	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE15821	Signal transduction mechanisms
AIPGENE11886	Transcription
AIPGENE11886	Signal transduction mechanisms
AIPGENE20670	Signal transduction mechanisms
AIPGENE4758	Carbohydrate transport and metabolism
AIPGENE12806	Intracellular trafficking, secretion, and vesicular transport
AIPGENE25444	Signal transduction mechanisms
AIPGENE19725	Transcription
AIPGENE27793	Posttranslational modification, protein turnover, chaperones
AIPGENE24388	Inorganic ion transport and metabolism
AIPGENE3288	Signal transduction mechanisms
AIPGENE17010	
AIPGENE12824	Cell cycle control, cell division, chromosome partitioning
AIPGENE11634	Lipid transport and metabolism
AIPGENE11634	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE1346	Intracellular trafficking, secretion, and vesicular transport
AIPGENE15032	Posttranslational modification, protein turnover, chaperones
AIPGENE25930	Energy production and conversion
AIPGENE25552	Signal transduction mechanisms
AIPGENE22040	Replication, recombination and repair
AIPGENE26616	Transcription
AIPGENE22026	Posttranslational modification, protein turnover, chaperones
AIPGENE2424	
AIPGENE23773	Cytoskeleton
AIPGENE14084	Carbohydrate transport and metabolism
AIPGENE14084	Posttranslational modification, protein turnover, chaperones
AIPGENE14084	Intracellular trafficking, secretion, and vesicular transport
AIPGENE18012	Signal transduction mechanisms
AIPGENE11423	Signal transduction mechanisms
AIPGENE12755	Posttranslational modification, protein turnover, chaperones
AIPGENE11644	Intracellular trafficking, secretion, and vesicular transport
AIPGENE9119	
AIPGENE899	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE15507	Coenzyme transport and metabolism
AIPGENE15507	Signal transduction mechanisms
AIPGENE25682	Signal transduction mechanisms
AIPGENE22818	Cell cycle control, cell division, chromosome partitioning
AIPGENE11758	Cytoskeleton
AIPGENE21283	Lipid transport and metabolism
AIPGENE23315	Amino acid transport and metabolism
AIPGENE19887	Posttranslational modification, protein turnover, chaperones
AIPGENE11346	Signal transduction mechanisms
AIPGENE18503	Chromatin structure and dynamics
AIPGENE18503	Transcription
AIPGENE12967	Cytoskeleton
AIPGENE15459	Intracellular trafficking, secretion, and vesicular transport
AIPGENE18405	Posttranslational modification, protein turnover, chaperones
AIPGENE16659	Signal transduction mechanisms
AIPGENE16659	Cytoskeleton
AIPGENE1609	Transcription
AIPGENE794	RNA processing and modification
AIPGENE13564	Amino acid transport and metabolism
AIPGENE1780	Replication, recombination and repair
AIPGENE20830	RNA processing and modification
AIPGENE16552	Posttranslational modification, protein turnover, chaperones
AIPGENE674	Inorganic ion transport and metabolism
AIPGENE1317	Energy production and conversion
AIPGENE2430	Lipid transport and metabolism
AIPGENE1503	Signal transduction mechanisms
AIPGENE6366	
AIPGENE21218	Transcription
AIPGENE28637	Energy production and conversion
AIPGENE22480	Carbohydrate transport and metabolism
AIPGENE20229	Lipid transport and metabolism
AIPGENE20229	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE12608	Signal transduction mechanisms
AIPGENE12608	Cytoskeleton
AIPGENE23531	Signal transduction mechanisms
AIPGENE10280	Signal transduction mechanisms
AIPGENE24172	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE6993	Replication, recombination and repair
AIPGENE5339	Intracellular trafficking, secretion, and vesicular transport
AIPGENE28721	Nucleotide transport and metabolism
AIPGENE26884	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE10739	Cell cycle control, cell division, chromosome partitioning
AIPGENE8443	Transcription
AIPGENE555	Signal transduction mechanisms
AIPGENE1037	
AIPGENE16058	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE10716	Signal transduction mechanisms
AIPGENE21634	Signal transduction mechanisms
AIPGENE25596	Signal transduction mechanisms
AIPGENE24555	Cell cycle control, cell division, chromosome partitioning
AIPGENE22083	Signal transduction mechanisms
AIPGENE5800	Intracellular trafficking, secretion, and vesicular transport
AIPGENE12947	Cell cycle control, cell division, chromosome partitioning
AIPGENE12947	Cytoskeleton
AIPGENE20142	
AIPGENE5328	
AIPGENE28412	Replication, recombination and repair
AIPGENE27171	Replication, recombination and repair
AIPGENE11969	
AIPGENE11839	
AIPGENE26000	Coenzyme transport and metabolism
AIPGENE25967	
AIPGENE28486	Signal transduction mechanisms
AIPGENE28027	RNA processing and modification
AIPGENE21551	
AIPGENE26536	Lipid transport and metabolism
AIPGENE18871	Transcription
AIPGENE174	Cytoskeleton
AIPGENE19349	Transcription
AIPGENE11232	Transcription
AIPGENE9280	Intracellular trafficking, secretion, and vesicular transport
AIPGENE10187	Posttranslational modification, protein turnover, chaperones
AIPGENE22383	Signal transduction mechanisms
AIPGENE20100	Intracellular trafficking, secretion, and vesicular transport
AIPGENE8604	Cell cycle control, cell division, chromosome partitioning
AIPGENE402	
AIPGENE5221	Nucleotide transport and metabolism
AIPGENE15942	Cell wall/membrane/envelope biogenesis
AIPGENE1940	Intracellular trafficking, secretion, and vesicular transport
AIPGENE640	Posttranslational modification, protein turnover, chaperones
AIPGENE6139	Chromatin structure and dynamics
AIPGENE23203	Cell cycle control, cell division, chromosome partitioning
AIPGENE9055	Cell cycle control, cell division, chromosome partitioning
AIPGENE19329	Signal transduction mechanisms
AIPGENE22119	
AIPGENE8531	Inorganic ion transport and metabolism
AIPGENE9287	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE6800	Posttranslational modification, protein turnover, chaperones
AIPGENE6800	Intracellular trafficking, secretion, and vesicular transport
AIPGENE26004	Signal transduction mechanisms
AIPGENE20671	Replication, recombination and repair
AIPGENE12602	Intracellular trafficking, secretion, and vesicular transport
AIPGENE7058	Transcription
AIPGENE12336	
AIPGENE2977	Cell wall/membrane/envelope biogenesis
AIPGENE2977	Inorganic ion transport and metabolism
AIPGENE2977	Signal transduction mechanisms
AIPGENE14754	Signal transduction mechanisms
AIPGENE8017	Posttranslational modification, protein turnover, chaperones
AIPGENE10778	Amino acid transport and metabolism
AIPGENE5763	Cell cycle control, cell division, chromosome partitioning
AIPGENE27552	Posttranslational modification, protein turnover, chaperones
AIPGENE16652	Posttranslational modification, protein turnover, chaperones
AIPGENE16652	Intracellular trafficking, secretion, and vesicular transport
AIPGENE5953	Signal transduction mechanisms
AIPGENE18887	Posttranslational modification, protein turnover, chaperones
AIPGENE12778	Carbohydrate transport and metabolism
AIPGENE7841	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE13007	Signal transduction mechanisms
AIPGENE16579	
AIPGENE23475	Inorganic ion transport and metabolism
AIPGENE10757	
AIPGENE21690	Nucleotide transport and metabolism
AIPGENE26930	
AIPGENE13646	Transcription
AIPGENE17026	Signal transduction mechanisms
AIPGENE14301	
AIPGENE17031	Nucleotide transport and metabolism
AIPGENE27377	Cell cycle control, cell division, chromosome partitioning
AIPGENE11373	RNA processing and modification
AIPGENE8077	Signal transduction mechanisms
AIPGENE20740	Intracellular trafficking, secretion, and vesicular transport
AIPGENE106	Lipid transport and metabolism
AIPGENE17719	Transcription
AIPGENE19053	RNA processing and modification
AIPGENE203	Posttranslational modification, protein turnover, chaperones
AIPGENE22531	Signal transduction mechanisms
AIPGENE13584	Posttranslational modification, protein turnover, chaperones
AIPGENE13584	Signal transduction mechanisms
AIPGENE21694	Posttranslational modification, protein turnover, chaperones
AIPGENE9988	Intracellular trafficking, secretion, and vesicular transport
AIPGENE9860	Signal transduction mechanisms
AIPGENE1158	RNA processing and modification
AIPGENE21614	Amino acid transport and metabolism
AIPGENE17040	Nucleotide transport and metabolism
AIPGENE23995	
AIPGENE14228	Posttranslational modification, protein turnover, chaperones
AIPGENE26598	
AIPGENE18180	Intracellular trafficking, secretion, and vesicular transport
AIPGENE18180	Nuclear structure
AIPGENE11600	Carbohydrate transport and metabolism
AIPGENE1709	Signal transduction mechanisms
AIPGENE27373	Transcription
AIPGENE17721	Posttranslational modification, protein turnover, chaperones
AIPGENE268	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE7281	Cell wall/membrane/envelope biogenesis
AIPGENE19718	Inorganic ion transport and metabolism
AIPGENE19718	Signal transduction mechanisms
AIPGENE19101	Cytoskeleton
AIPGENE2090	Signal transduction mechanisms
AIPGENE27769	Carbohydrate transport and metabolism
AIPGENE3495	Nucleotide transport and metabolism
AIPGENE6515	Intracellular trafficking, secretion, and vesicular transport
AIPGENE26701	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE14111	Transcription
AIPGENE11446	
AIPGENE494	Replication, recombination and repair
AIPGENE10024	Posttranslational modification, protein turnover, chaperones
AIPGENE25002	RNA processing and modification
AIPGENE8613	Chromatin structure and dynamics
AIPGENE8613	Transcription
AIPGENE23221	Posttranslational modification, protein turnover, chaperones
AIPGENE9554	Cytoskeleton
AIPGENE448	Carbohydrate transport and metabolism
AIPGENE10294	Replication, recombination and repair
AIPGENE28330	Signal transduction mechanisms
AIPGENE28330	Cytoskeleton
AIPGENE12134	Energy production and conversion
AIPGENE10436	Signal transduction mechanisms
AIPGENE24025	Transcription
AIPGENE8757	Transcription
AIPGENE24808	Energy production and conversion
AIPGENE23198	Posttranslational modification, protein turnover, chaperones
AIPGENE12878	
AIPGENE11658	Inorganic ion transport and metabolism
AIPGENE3557	RNA processing and modification
AIPGENE23588	Replication, recombination and repair
AIPGENE25801	Transcription
AIPGENE1262	Intracellular trafficking, secretion, and vesicular transport
AIPGENE18497	Transcription
AIPGENE18497	Replication, recombination and repair
AIPGENE18497	Signal transduction mechanisms
AIPGENE8952	Signal transduction mechanisms
AIPGENE26715	Intracellular trafficking, secretion, and vesicular transport
AIPGENE1527	Replication, recombination and repair
AIPGENE28235	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE12042	
AIPGENE10179	Amino acid transport and metabolism
AIPGENE4707	Chromatin structure and dynamics
AIPGENE6552	Inorganic ion transport and metabolism
AIPGENE6927	Replication, recombination and repair
AIPGENE15939	Transcription
AIPGENE15939	Intracellular trafficking, secretion, and vesicular transport
AIPGENE15726	Translation, ribosomal structure and biogenesis
AIPGENE631	Inorganic ion transport and metabolism
AIPGENE1422	Carbohydrate transport and metabolism
AIPGENE19250	Signal transduction mechanisms
AIPGENE9071	Signal transduction mechanisms
AIPGENE9071	Cytoskeleton
AIPGENE5262	Signal transduction mechanisms
AIPGENE8367	Transcription
AIPGENE15879	Cell cycle control, cell division, chromosome partitioning
AIPGENE18142	Transcription
AIPGENE25188	Posttranslational modification, protein turnover, chaperones
AIPGENE16276	Cytoskeleton
AIPGENE9814	Signal transduction mechanisms
AIPGENE9814	Chromatin structure and dynamics
AIPGENE9814	Cell cycle control, cell division, chromosome partitioning
AIPGENE9814	Replication, recombination and repair
AIPGENE21522	
AIPGENE5583	Transcription
AIPGENE22512	Transcription
AIPGENE27624	Signal transduction mechanisms
AIPGENE7642	
AIPGENE2588	Inorganic ion transport and metabolism
AIPGENE1163	Posttranslational modification, protein turnover, chaperones
AIPGENE8163	Replication, recombination and repair
AIPGENE11150	Posttranslational modification, protein turnover, chaperones
AIPGENE11150	Intracellular trafficking, secretion, and vesicular transport
AIPGENE13713	Posttranslational modification, protein turnover, chaperones
AIPGENE3118	Nucleotide transport and metabolism
AIPGENE13248	Posttranslational modification, protein turnover, chaperones
AIPGENE9743	Translation, ribosomal structure and biogenesis
AIPGENE24980	Signal transduction mechanisms
AIPGENE6313	Replication, recombination and repair
AIPGENE20956	Transcription
AIPGENE27427	Inorganic ion transport and metabolism
AIPGENE146	Posttranslational modification, protein turnover, chaperones
AIPGENE19987	Signal transduction mechanisms
AIPGENE19987	Cytoskeleton
AIPGENE13208	Cytoskeleton
AIPGENE14382	Signal transduction mechanisms
AIPGENE21096	Cytoskeleton
AIPGENE8728	Amino acid transport and metabolism
AIPGENE7249	Posttranslational modification, protein turnover, chaperones
AIPGENE15919	Transcription
AIPGENE20707	Posttranslational modification, protein turnover, chaperones
AIPGENE15749	Translation, ribosomal structure and biogenesis
AIPGENE24948	Transcription
AIPGENE21704	Transcription
AIPGENE18368	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE5936	
AIPGENE10361	Cell cycle control, cell division, chromosome partitioning
AIPGENE10361	Cytoskeleton
AIPGENE20692	Signal transduction mechanisms
AIPGENE12011	Signal transduction mechanisms
AIPGENE24793	Lipid transport and metabolism
AIPGENE6849	Replication, recombination and repair
AIPGENE24318	
AIPGENE20371	Transcription
AIPGENE3139	RNA processing and modification
AIPGENE1364	Posttranslational modification, protein turnover, chaperones
AIPGENE27825	Transcription
AIPGENE23524	Energy production and conversion
AIPGENE17129	Transcription
AIPGENE21587	Amino acid transport and metabolism
AIPGENE29229	Carbohydrate transport and metabolism
AIPGENE27808	Amino acid transport and metabolism
AIPGENE27808	Inorganic ion transport and metabolism
AIPGENE27808	Signal transduction mechanisms
AIPGENE15225	Signal transduction mechanisms
AIPGENE23559	Chromatin structure and dynamics
AIPGENE14231	Posttranslational modification, protein turnover, chaperones
AIPGENE18806	
AIPGENE889	Transcription
AIPGENE26146	Intracellular trafficking, secretion, and vesicular transport
AIPGENE3972	Signal transduction mechanisms
AIPGENE16870	Transcription
AIPGENE8223	Intracellular trafficking, secretion, and vesicular transport
AIPGENE8223	Nuclear structure
AIPGENE5032	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE25618	RNA processing and modification
AIPGENE15254	Replication, recombination and repair
AIPGENE24656	Inorganic ion transport and metabolism
AIPGENE20468	Translation, ribosomal structure and biogenesis
AIPGENE15787	Cell cycle control, cell division, chromosome partitioning
AIPGENE15787	Cytoskeleton
AIPGENE15345	Signal transduction mechanisms
AIPGENE13490	
AIPGENE3887	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE22728	Transcription
AIPGENE9154	RNA processing and modification
AIPGENE5875	Intracellular trafficking, secretion, and vesicular transport
AIPGENE11312	Signal transduction mechanisms
AIPGENE21397	
AIPGENE18431	Intracellular trafficking, secretion, and vesicular transport
AIPGENE13639	Transcription
AIPGENE10476	Signal transduction mechanisms
AIPGENE9783	Nucleotide transport and metabolism
AIPGENE28688	RNA processing and modification
AIPGENE18355	
AIPGENE2973	Posttranslational modification, protein turnover, chaperones
AIPGENE2999	Lipid transport and metabolism
AIPGENE2999	Secondary metabolites biosynthesis, transport and catabolism
AIPGENE18207	
AIPGENE8447	Posttranslational modification, protein turnover, chaperones
AIPGENE8447	Intracellular trafficking, secretion, and vesicular transport
AIPGENE14540	Chromatin structure and dynamics
AIPGENE9452	Posttranslational modification, protein turnover, chaperones
AIPGENE28478	Transcription
AIPGENE16453	Lipid transport and metabolism
AIPGENE15997	Extracellular structures
AIPGENE16956	Cytoskeleton
AIPGENE15051	Amino acid transport and metabolism
AIPGENE15051	Posttranslational modification, protein turnover, chaperones
AIPGENE10480	Signal transduction mechanisms
AIPGENE7835	Translation, ribosomal structure and biogenesis
AIPGENE9897	Signal transduction mechanisms
